book_id,isbn,isbn13,original_publication_year,original_title,average_rating,author,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4370,067003830X,9780670038300.0,2007.0,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,4.2,Norman Doidge,333,681,3303,7791,10098,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4371,345418417,9780345418420.0,1979.0,The Ringworld Engineers ,3.86,Larry Niven,199,1277,6542,9558,6358,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4372,316125849,9780316125840.0,2012.0,I Hunt Killers,4.02,Barry Lyga,683,1303,5049,9641,10173,https://images.gr-assets.com/books/1333289403m/7766027.jpg,https://images.gr-assets.com/books/1333289403s/7766027.jpg
4374,052542914X,9780525429140.0,2015.0,Kitchens of the Great Midwest,3.77,J. Ryan Stradal,582,1569,6011,9993,5512,https://images.gr-assets.com/books/1428066565m/23398625.jpg,https://images.gr-assets.com/books/1428066565s/23398625.jpg
4375,590416022,9780590416020.0,1971.0,Stone Soup,4.28,Ann McGovern,189,680,4348,6994,13326,https://images.gr-assets.com/books/1360057986m/1031461.jpg,https://images.gr-assets.com/books/1360057986s/1031461.jpg
4376,9770919403,9789770919410.0,2007.0,شيكاجو,3.41,Alaa Al Aswany,1500,2411,5352,5962,3523,https://images.gr-assets.com/books/1258877751m/1220507.jpg,https://images.gr-assets.com/books/1258877751s/1220507.jpg
4378,316219037,9780316219040.0,2013.0,Promise of Blood,4.16,Brian  McClellan,260,801,3480,10602,9821,https://images.gr-assets.com/books/1350337505m/15790883.jpg,https://images.gr-assets.com/books/1350337505s/15790883.jpg
4379,752876457,9780752876450.0,2006.0,Black Order,4.14,James Rollins,141,638,4463,10309,9778,https://images.gr-assets.com/books/1305960795m/294042.jpg,https://images.gr-assets.com/books/1305960795s/294042.jpg
4380,385341954,9780385341950.0,2008.0,Fractured,4.18,Karin Slaughter,124,481,4219,11784,10483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4381,553496689,9780553496680.0,2016.0,The Sun Is Also a Star,4.14,Nicola Yoon,564,1783,7414,17406,19298,https://images.gr-assets.com/books/1459793538m/28763485.jpg,https://images.gr-assets.com/books/1459793538s/28763485.jpg
4382,316410985,9780316410980.0,2015.0,The Murder House,4.05,James Patterson,376,984,4239,9424,8545,https://images.gr-assets.com/books/1464826516m/23717678.jpg,https://images.gr-assets.com/books/1464826516s/23717678.jpg
4383,1842322761,9781842322760.0,1957.0,On the Beach,3.92,Nevil Shute,426,1512,6327,10966,8503,https://images.gr-assets.com/books/1327943327m/38180.jpg,https://images.gr-assets.com/books/1327943327s/38180.jpg
4384,1594205418,9781594205420.0,2014.0,Funny Girl,3.37,Nick Hornby,661,2822,8480,7209,2417,https://images.gr-assets.com/books/1415127744m/22749994.jpg,https://images.gr-assets.com/books/1415127744s/22749994.jpg
4385,385521383,9780385521380.0,2009.0,New York,4.1,Edward Rutherfurd,230,829,4277,9629,8961,https://images.gr-assets.com/books/1320467954m/6257535.jpg,https://images.gr-assets.com/books/1320467954s/6257535.jpg
4386,765376474,9780765376470.0,2016.0,A Gathering of Shadows,4.33,V.E. Schwab,140,670,3676,13464,17129,https://images.gr-assets.com/books/1429627728m/20764879.jpg,https://images.gr-assets.com/books/1429627728s/20764879.jpg
4387,553582747,9780553582740.0,2000.0,From the Corner of His Eye,4.0,Dean Koontz,377,1257,5580,8602,9186,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4388,1400044618,9781400044610.0,2006.0," めくらやなぎと、眠る女 [Mekurayanagi to, nemuru onna]",3.83,Haruki Murakami,183,1148,6523,10522,5334,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4389,1400054354,9781400054350.0,2008.0,Barefoot Contessa Back to Basics,4.23,Ina Garten,654,708,2960,6541,11442,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4390,767912276,9780767912270.0,2002.0,To Have and to Hold ,3.61,Jane Green,549,1972,7681,7444,4659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4391,143036475,9780143036470.0,2005.0,Smashed: Story of a Drunken Girlhood,3.5,Koren Zailckas,819,2643,6990,6462,4175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4392,345479726,9780345479720.0,2005.0,Until I Find You,3.61,John Irving,854,2230,6278,7793,4829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4393,1606840576,9781606840570.0,2009.0,The Dark Divine,3.81,Bree Despain,1294,2972,8340,10349,11508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4394,1400041201,9781400041210.0,2006.0,Heat,3.89,Bill Buford,245,1078,4899,8227,5561,https://images.gr-assets.com/books/1320554917m/139220.jpg,https://images.gr-assets.com/books/1320554917s/139220.jpg
4395,345409876,9780345409870.0,1992.0,Women Who Run With the Wolves,4.15,Clarissa Pinkola Estés,646,1355,3671,6472,11976,https://images.gr-assets.com/books/1500974527m/241823.jpg,https://images.gr-assets.com/books/1500974527s/241823.jpg
4397,743201140,9780743201150.0,2001.0,"Now, Discover Your Strengths",3.95,Marcus Buckingham,376,1082,4673,7146,7041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4398,1401309666,9781401309660.0,2006.0,The Long Tail: Why the Future of Business Is Selling Less of More,3.83,Chris Anderson,680,1387,5343,8487,6373,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4399,395083621,9780395083630.0,1925.0,Mein Kampf,3.13,Adolf Hitler,3362,4062,6913,4851,4449,https://images.gr-assets.com/books/1395618385m/54270.jpg,https://images.gr-assets.com/books/1395618385s/54270.jpg
4400,670034800,9780670034800.0,2006.0,Swapping Lives,3.56,Jane Green,650,2314,8532,7875,4629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4401,312377029,9780312377020.0,2008.0,"A Rule Against Murder (Armand Gamache, #4)",4.21,Louise Penny,133,423,3869,12449,10793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4402,1455807044,9781455807050.0,2012.0,The Perfect Hope,4.14,Nora Roberts,193,934,5746,11466,12458,https://images.gr-assets.com/books/1351012631m/12951824.jpg,https://images.gr-assets.com/books/1351012631s/12951824.jpg
4403,1465341889,9781465341880.0,2011.0,Consequences,3.97,Aleatha Romig,2241,2322,5261,10336,15432,https://images.gr-assets.com/books/1350233855m/12368985.jpg,https://images.gr-assets.com/books/1350233855s/12368985.jpg
4404,684856093,9780684856090.0,1997.0,The 7 Habits Of Highly Effective Teens,4.01,Sean Covey,820,1218,3786,6392,8841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4405,810984253,9780810984260.0,2010.0,The Strange Case of Origami Yoda,3.9,Tom Angleberger,872,1529,5130,7993,8328,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4406,312932804,9780312932800.0,1996.0,Welcome to Temptation,3.94,Jennifer Crusie,604,1591,6621,9983,10010,https://images.gr-assets.com/books/1479663151m/33727.jpg,https://images.gr-assets.com/books/1479663151s/33727.jpg
4407,61962783,9780061962780.0,2011.0,Inside Out & Back Again,4.09,Thanhha Lai,645,1082,4467,10016,10976,https://images.gr-assets.com/books/1357771743m/8537327.jpg,https://images.gr-assets.com/books/1357771743s/8537327.jpg
4408,62012010,9780062012010.0,2012.0,Dreamless,4.2,Josephine Angelini,441,1172,5207,11322,15677,https://images.gr-assets.com/books/1320248839m/12995284.jpg,https://images.gr-assets.com/books/1320248839s/12995284.jpg
4411,1591840562,9781591840560.0,2004.0,"The Art of the Start: The Time-Tested, Battle-Hardened Guide for Anyone Starting Anything",3.82,Guy Kawasaki,773,1344,4613,5888,6178,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4412,385528191,9780385528190.0,2010.0,"The Other Wes Moore: One Name, Two Fates",3.77,Wes  Moore,296,1401,6737,9790,5045,https://images.gr-assets.com/books/1320554118m/7099273.jpg,https://images.gr-assets.com/books/1320554118s/7099273.jpg
4413,399154140,9780399154140.0,2007.0,Mistress of the Art of Death,3.95,Ariana Franklin,640,1451,6150,11492,9475,https://images.gr-assets.com/books/1435958507m/86643.jpg,https://images.gr-assets.com/books/1435958507s/86643.jpg
4414,1416938745,9781416938740.0,2008.0,Assholes Finish First,3.64,Tucker Max,1278,2103,5413,6248,5942,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4415,4063347761,9784063347760.0,1991.0,美少女戦士セーラームーン,4.28,Naoko Takeuchi,664,866,2981,4933,12875,https://images.gr-assets.com/books/1308886282m/1429082.jpg,https://images.gr-assets.com/books/1308886282s/1429082.jpg
4416,380782332,9780380782340.0,1996.0,Kiss an Angel ,4.21,Susan Elizabeth Phillips,547,1297,5431,11099,17064,https://images.gr-assets.com/books/1309115033m/73086.jpg,https://images.gr-assets.com/books/1309115033s/73086.jpg
4417,61995037,9780061995030.0,2010.0,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,4.0,Dan Ariely,361,1070,5036,8953,8142,https://images.gr-assets.com/books/1268511997m/7815744.jpg,https://images.gr-assets.com/books/1268511997s/7815744.jpg
4418,743243803,9780743243800.0,2002.0,The Partly Cloudy Patriot,3.9,Sarah Vowell,525,1111,5321,10182,6679,https://images.gr-assets.com/books/1430720573m/12358.jpg,https://images.gr-assets.com/books/1430720573s/12358.jpg
4419,440421217,9780440421210.0,1948.0,My Father's Dragon (My Father's Dragon Trilogy),4.09,Ruth Stiles Gannett,521,1224,5101,8553,11443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4420,62311077,9780062311080.0,2014.0,Natchez Burning,4.12,Greg Iles,416,941,3560,9256,9633,https://images.gr-assets.com/books/1383438264m/18505832.jpg,https://images.gr-assets.com/books/1383438264s/18505832.jpg
4421,876859260,9780876859260.0,1994.0,Pulp,3.68,Charles Bukowski,479,1850,6296,7620,4796,https://images.gr-assets.com/books/1348053445m/141526.jpg,https://images.gr-assets.com/books/1348053445s/141526.jpg
4422,385339410,9780385339410.0,2006.0,Hannibal Rising,3.44,Thomas Harris,1468,3733,8087,7174,5511,https://images.gr-assets.com/books/1394208690m/32416.jpg,https://images.gr-assets.com/books/1394208690s/32416.jpg
4423,749934085,9780749934090.0,1996.0,Immortal in Death ,4.26,J.D. Robb,100,524,5284,13284,15795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4424,312599072,9780312599070.0,2010.0,inf,4.04,Sherrilyn Kenyon,948,1904,6253,10769,14438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4425,425222195,9780425222200.0,2007.0,"Blood Noir (Anita Blake, Vampire Hunter, #16)",3.85,Laurell K. Hamilton,1185,3096,7873,9815,12309,https://images.gr-assets.com/books/1310494632m/2149535.jpg,https://images.gr-assets.com/books/1310494632s/2149535.jpg
4426,1594202249,9781594202250.0,2009.0,Inherent Vice,3.71,Thomas Pynchon,533,1575,5591,8887,4323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4427,743431014,9780743431020.0,1992.0,Songs of the Humpback Whale: A Novel in Five Voices,3.19,Jodi Picoult,1993,4813,9104,6263,3721,https://images.gr-assets.com/books/1421422550m/10914.jpg,https://images.gr-assets.com/books/1421422550s/10914.jpg
4428,61558265,9780061558270.0,2011.0,The Night Eternal,3.67,Guillermo del Toro,522,2195,6942,8216,5319,https://images.gr-assets.com/books/1327932900m/6945530.jpg,https://images.gr-assets.com/books/1327932900s/6945530.jpg
4429,394726413,9780394726410.0,1984.0,"Bright Lights, Big City",3.74,Jay McInerney,381,1668,6727,9056,5174,https://images.gr-assets.com/books/1399647015m/86147.jpg,https://images.gr-assets.com/books/1399647015s/86147.jpg
4430,399159894,9780399159890.0,2013.0,Whiskey Beach,3.96,Nora Roberts,421,1313,6101,10128,8817,https://images.gr-assets.com/books/1357477045m/16158519.jpg,https://images.gr-assets.com/books/1357477045s/16158519.jpg
4431,1416535209,9781416535200.0,2006.0,The Guy Not Taken: Stories,3.46,Jennifer Weiner,773,2706,7656,6387,3892,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4432,1582408831,9781582408840.0,2008.0,"The Walking Dead, Vol. 8: Made To Suffer",4.47,Robert Kirkman,118,323,2007,6660,13691,https://images.gr-assets.com/books/1266634689m/1894269.jpg,https://images.gr-assets.com/books/1266634689s/1894269.jpg
4433,1416580956,9781416580960.0,2010.0,Pleasure of a Dark Prince ,4.41,Kresley Cole,134,516,3588,11006,19230,https://images.gr-assets.com/books/1357612049m/6337006.jpg,https://images.gr-assets.com/books/1357612049s/6337006.jpg
4434,64440028,9780064440030.0,1958.0,Danny and the Dinosaur,4.0,Syd Hoff,455,1547,6092,6735,10546,https://images.gr-assets.com/books/1406512465m/858037.jpg,https://images.gr-assets.com/books/1406512465s/858037.jpg
4435,140449302,9780140449300.0,1353.0,Il decamerone,3.86,Giovanni Boccaccio,449,1797,6719,9310,8039,https://images.gr-assets.com/books/1472027832m/51799.jpg,https://images.gr-assets.com/books/1472027832s/51799.jpg
4436,62081012,9780062081020.0,2011.0,Twisted,4.05,Sara Shepard,433,1422,5342,7504,10818,https://images.gr-assets.com/books/1316975768m/9893331.jpg,https://images.gr-assets.com/books/1316975768s/9893331.jpg
4437,316225886,9780316225880.0,2015.0,The Crossing,4.21,Michael Connelly,128,361,3599,12135,10398,https://images.gr-assets.com/books/1428347007m/25010281.jpg,https://images.gr-assets.com/books/1428347007s/25010281.jpg
4438,771064861,9780771064870.0,2012.0,Dear Life,3.75,Alice Munro,670,1984,6211,9120,6076,https://images.gr-assets.com/books/1333579320m/13530981.jpg,https://images.gr-assets.com/books/1333579320s/13530981.jpg
4439,899197698,9780899197690.0,1989.0,Five Little Monkeys Jumping on the Bed (The Five Little Monkeys),4.09,Eileen Christelow,423,1376,5521,6359,11825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4440,1405034149,9781405034140.0,2003.0,Kushiel's Avatar,4.37,Jacqueline Carey,285,683,3213,8248,15934,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4441,142437883,9780142437890.0,1947.0,El Aleph,4.39,Jorge Luis Borges,175,581,2414,6562,12906,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4443,394757688,9780394757680.0,1953.0,The Long Goodbye,4.23,Raymond Chandler,123,514,3745,9786,10749,https://images.gr-assets.com/books/1388225584m/2054.jpg,https://images.gr-assets.com/books/1388225584s/2054.jpg
4444,394758277,9780394758280.0,1940.0,"Farewell, My Lovely",4.17,Raymond Chandler,87,505,4045,10063,9320,https://images.gr-assets.com/books/1465778099m/2050.jpg,https://images.gr-assets.com/books/1465778099s/2050.jpg
4445,805080503,9780805080510.0,1966.0,The Castle of Llyr,4.07,Lloyd Alexander,197,718,6299,11196,10470,https://images.gr-assets.com/books/1405714238m/24779.jpg,https://images.gr-assets.com/books/1405714238s/24779.jpg
4446,451228669,9780451228670.0,2009.0,Fade Out,4.2,Rachel Caine,263,1052,6319,11057,16224,https://images.gr-assets.com/books/1327067249m/6289938.jpg,https://images.gr-assets.com/books/1327067249s/6289938.jpg
4447,425195201,9780425195210.0,1966.0,The Cat Who Could Read Backwards,3.84,Lilian Jackson Braun,470,1467,7077,8187,7509,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4449,1423163001,9781423163010.0,2012.0,The Demigod Diaries,4.19,Rick Riordan,180,960,6037,10542,14646,https://images.gr-assets.com/books/1328573978m/12959086.jpg,https://images.gr-assets.com/books/1328573978s/12959086.jpg
4451,385346999,9780385346990.0,2014.0,Neil Patrick Harris: Choose Your Own Autobiography,3.86,Neil Patrick Harris,909,1350,5080,8495,7300,https://images.gr-assets.com/books/1400599072m/20170296.jpg,https://images.gr-assets.com/books/1400599072s/20170296.jpg
4452,671011375,9780671011380.0,1999.0,Death du Jour,3.96,Kathy Reichs,176,962,7765,13468,8842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4453,842345523,9780842345520.0,1977.0,More Than a Carpenter,4.19,Josh McDowell,331,754,3346,6067,9633,https://images.gr-assets.com/books/1439771268m/313631.jpg,https://images.gr-assets.com/books/1439771268s/313631.jpg
